listing_id,url,title,price_eur,price_per_sqm,price_previous,price_drop_pct,has_garage,tipologia,area_bruta_sqm,floor_info,highlight_phrase,description_snippet,tags,highlight_level,is_featured,agency_name,agency_url,photo_count,has_floor_plan,has_tour_3d,has_tour_360,has_home_staging,has_video,video_preview_url,latitude,longitude,address_visibility,owner_type,first_seen_at,last_seen_at
34163004,/imovel/34163004/,"Moradia independente na Rua Fonte Velha, 35, Beloura - Penha Longa, Sintra",2250000,4989,,,True,T5,451.0,,,"Apresentamos uma moradia excecional, ideal para quem valoriza conforto, privacidade e qualidade de vida. Com 5 quartos e uma generosa área de 450 metros quadrados, esta propriedade insere-se num magnífico terreno de 1.260 metros quadrados, com uma vista deslumbrante para o campo de golfe.
No rés-do-chão, encontram-se",De luxo,Destaque,False,Sotheby's Cascais,/pro/sothebys-cascais/,29,True,False,False,False,True,https://st3v.idealista.pt/43/dc/f0/322764066.mp4,38.7718834,-9.3767161,EXACT,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
35124744,/imovel/35124744/,"Moradia independente na Avenida Comissão de Melhoramentos 1928, 67, Azenhas do Mar - Praia das Maças - Praia Grande, Colares",1250000,3049,,,True,T5,410.0,,,"Moradia independente com 7 assoalhadas, localizada em Colares, a apenas 10 minutos a pé da praia das Azenhas do Mar.
Com uma área bruta privativa de 372 m², este imóvel é perfeito para quem procura conforto e espaço.
Composto por dois pisos, oferece lhe um amplo espaço exterior, garagem e uma área de pinheiros, idea",,Destaque,False,EQUIPA CMC,/pro/equipa-cmc-remax/,35,True,False,False,False,False,,38.8345709,-9.4556786,EXACT,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
34983191,/imovel/34983191/,"Moradia independente na Rua da Espanadeira, Azóia, Colares",2800000,6573,,,True,T4,426.0,,"Moradia T4 Renovada | Ulgueira, Colares","Inserida na aldeia da Ulgueira, em Colares, esta moradia de arquitetura clássica combina tradição e modernidade, oferecendo 426 metros quadrados de área bruta de construção, totalmente renovada, num lote de 2.174 metros que garante total privacidade.
No piso de entrada, encontra-se a zona social composta por uma ampla",Luminoso; Vista mar; De luxo,Destaque,True,Sotheby's Realty Estoril,/pro/sothebys-estoril-oeiras-restelo/,52,True,False,False,False,True,https://st3v.idealista.pt/19/a7/fe/321013515.mp4,38.7835649,-9.4758101,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
34666142,/imovel/34666142/,"Moradia independente na Rua do Sotto Mayor, Vila de Sintra - Monserrate, Sintra",3900000,9049,,,False,T5,431.0,,,"Vencedor em 2025 do Melhor Projeto de Renovação de Património Cultural de Luxo para pequenos Castelos em Portugal, distinguido pela Organizing Committee of Luxury Lifestyle Awards.
Situado no centro da encantadora vila de Sintra, este magnífico Chalet é um verdadeiro testemunho da elegância romântica típica da arquite",De luxo,Destaque,False,DWELLING PORTUGAL PROPERTIES,/pro/dwelling-portugal/,49,True,False,False,False,True,https://st3v.idealista.pt/7d/25/99/302957853.mp4,38.8005543,-9.3909709,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
34897824,/imovel/34897824/,"Moradia independente na São Pedro de Penaferrim, Sintra",1290000,4031,,,False,T4,320.0,,"Moradia T4+1 contemporânea com piscina, jardim e duplo pé direito junto à Beloura.","Moradia T4+1 de arquitectura contemporânea, com jardim relvado e piscina privativa, próxima da Quinta da Beloura, em Sintra.
Principais Áreas:
Piso 0
- Hall de entrada 7m2
- Sala de estar e jantar com duplo pé direito 45m2, muita luz natural e acesso direto à zona lounge e piscina
- Cozinha 18m2 totalmente equipada e",,Destaque,True,Inside Living - Luxury Estate,/pro/insideliving/,31,True,True,False,False,True,https://st3v.idealista.pt/69/e6/8e/311928924.mp4,38.7871151,-9.3791705,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
33748598,/imovel/33748598/,"Palácio na Vila de Sintra - Monserrate, Sintra",3900000,9049,,,True,T5,431.0,,,"Palacete de quatro pisos com uma atmosfera única, totalmente recuperado, ideal para quem procura uma residência com charme e distinta. Com uma localização privilegiada no centro de Sintra, com vista para o Palácio da Pena, esta propriedade oferece uma combinação perfeita entre elegância clássica e comodidades mais actu",De luxo,Destaque,False,Inside Living - Luxury Estate,/pro/insideliving/,93,True,True,False,False,True,https://st3v.idealista.pt/59/6f/47/262213769.mp4,38.8006764,-9.3912868,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
35130597,/imovel/35130597/,"Moradia independente na Vila de Colares - Mucifal, Colares",1650000,6992,,,False,T5,236.0,,,"Moradia T5 em terreno com 1.300 m2, em Colares, Sintra.
Moradia de Charme inserida num generoso lote de 1300 m², situada numa zona de pinhal extremamente tranquila, onde a natureza e a proximidade ao mar e á vila de Sintra combinam em perfeita harmonia.
Distribuída por dois pisos, esta casa oferece espaços amplos e l",,Destaque,False,La Vita - Homes -,/pro/lavita-homes-/,25,True,True,False,False,False,,38.7987331,-9.4487958,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
34314542,/imovel/34314542/,"Moradia independente na Cabriz, Sintra",1699000,4379,,,True,T5,388.0,,"Moradia T5+1 com piscina e jardim em Sintra, vista serra, conforto moderno e excelente localização.","Moradia isolada T5+1 com jardim relvado, piscina e ótima exposição solar com vista para a Serra de Sintra. Localizada em zona residencial tranquila de Sintra.
Principais Áreas:
Piso 0
- Hall de entrada
- Sala de estar com acesso para o exterior
- Cozinha em Open Space totalmente equipada
- Wc
Piso 1
- Master Suíte",Com vistas,Destaque,True,Inside Living - Luxury Estate,/pro/insideliving/,54,True,True,False,False,True,https://st3v.idealista.pt/0e/d8/58/289177086.mp4,38.8179192,-9.3845527,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
34441401,/imovel/34441401/,"Moradia independente na Cabriz, Sintra",1195000,2221,,,True,T5,538.0,,,"Moradia T5 de arquitetura tradicional com jardim relvado, zona lounge e piscina exterior com vista para a montanha e para o Palácio da Pena, inserida em lote de terreno com 1675m2, localizada em zona calma de Sintra.
Principais Áreas:
Piso 0. Hall de entrada. Sala em open space com cozinha de apoio ao exterior. Wc c",,Destaque,False,Inside Living - Luxury Estate,/pro/insideliving/,48,True,True,False,False,True,https://st3v.idealista.pt/c8/1d/44/294899839.mp4,38.8148314,-9.3872423,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
34894235,/imovel/34894235/,"Moradia independente na Rua do Alto, Abrunheira - Albarraque, Sintra",2980000,10643,,,True,T5,280.0,,,"Moradia Térrea Exclusiva com Vista Mar sobre a Costa
do Estoril
Inserida num amplo lote de 14.200 m² com ótima topografia, esta excelente moradia térrea com elementos típicos da arquitetura tradicional, completamente renovada em 2022, destaca-se pela sustentabilidade, discrição, privacidade, tranquilidade, envolvente",Vista mar; De luxo; Moradia térrea,Destaque,False,Equipa M Remax,/pro/equipa-m/,48,True,False,False,False,False,,38.7416174,-9.3616163,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
34788108,/imovel/34788108/,"Moradia independente na São Pedro de Penaferrim, Sintra",985000,5212,,,True,T5,189.0,,,"Moradia T5 de arquitectura contemporânea, como nova, com jardim privativo, e excelente exposição solar, em condomínio privado com piscina, ginásio e sauna, localizada em zona residencial premium, em Sintra.
Principais Áreas:
Piso 0
- Sala de Estar e Jantar com lareira e acesso ao jardim privado
- Cozinha totalmente e",,Destaque,False,Inside Living - Luxury Estate,/pro/insideliving/,37,True,True,False,False,True,https://st3v.idealista.pt/bd/1f/68/307470702.mp4,38.7943845,-9.3792292,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
34343023,/imovel/34343023/,"Moradia independente na Rua das Felpudas, São João das Lampas",850000,2962,,,True,T4,287.0,,,"*** MORADIA DE LUXO V4 ZONA DO MAGOITO ***
Descobre esta Moradia T4 nova, a caminho da praia do Magoito, com acabamentos de qualidade, piscina, jardim e garagem, situada a apenas 3 km da praia e a 18 km da Ericeira. Uma casa moderna, funcional e ideal para quem procura tranquilidade sem abdicar da proximidade à cidade",,Destaque,False,Tons D´Improviso Lda,/pro/tons-dimproviso/,30,True,False,False,False,True,https://st3v.idealista.pt/cd/d7/fd/293587209.mp4,38.8637753,-9.4188521,HIDDEN,profissional,2026-07-16T04:10:22.348053,2026-07-16T04:10:22.348053
35073828,/imovel/35073828/,"Moradia independente na Rua António Cunha, Centro de Sintra - Portela de Sintra , Sintra",2288000,5188,,,False,T4,441.0,,,"Esta moradia de luxo, com uma localização premium e uma vista fantástica para a serra de Sintra, combina elegância e conforto.
Destaca-se pelos acabamentos premium e pelo cuidado na escolha de cada detalhe, que reflete um design sofisticado e contemporâneo. Tudo foi pensado para oferecer o máximo de qualidade e bem-es",,Destaque,False,MCF Realestate,/pro/mcfrealestate/,81,True,False,False,False,False,,38.8055545,-9.3805392,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34592724,/imovel/34592724/,"Moradia independente na Rua Doutor Sá Carneiro s/n, Vila de Colares - Mucifal, Colares",1000000,,1100000,9%,True,T4,291.0,,,"Esta é uma propriedade para quem pretende estar no meio da Natureza e no Centro de Tudo.
Venha descobrir um lugar onde o conforto se encontra com a elegância em harmonia com a natureza, bem estar físico e rodeado de tudo o que proporciona uma qualidade de vida diferenciada.
Moradia isolada de linhas modernas, é uma v",,Destaque,False,Century21 Serrurbana 2,/pro/century-21-serrurbana-2/,48,True,False,False,False,False,,38.8134538,-9.4403744,EXACT,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34921366,/imovel/34921366/,"Moradia geminada na Rua da Ribeirinha, Vila de Colares - Mucifal, Colares",395000,1795,,,True,T3,220.0,,,"========== INVESTIMENTO ==========
Moradia com elevado potencial de personalização e valorização.
Localizada em zona tranquila do Mucifal, com ótima exposição solar, a poucos minutos do centro histórico de Sintra, ideal para habitação própria ou investimento.
Distribuída por três pisos, esta moradia oferece uma organ",,Destaque,False,Advisors Portugal,/pro/advisors-portugal/,26,True,False,False,False,False,,38.8079662,-9.4435699,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
33254034,/imovel/33254034/,"Moradia independente na Abrunheira - Albarraque, Sintra",960000,3137,,,True,T4,306.0,,,"Moradia T3+1 com piscina, jardim relvado e zona de lounge em zona calma e residencial de Sintra.
Principais Áreas:
Piso 0:
- Hall
- Sala 40m2 com acesso direto à piscina e jardim
- Cozinha open plan
- Master Suite
- WC
- Lavandaria
Piso 1:
- Hall
- Quarto
- Quarto
- WC
Moradia com cozinha totalmente equipada, a",,Destaque,False,Inside Living - Luxury Estate,/pro/insideliving/,30,True,True,False,False,True,https://st3v.idealista.pt/eb/aa/85/291439329.mp4,38.7684061,-9.3627789,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35050948,/imovel/35050948/,"Casa ou moradia na Quinta da Penha Longa s/n, Beloura - Penha Longa, Sintra",3800000,6260,,,True,T4,607.0,,,"Moradia T4 com 407 m² de área bruta privativa, área exterior de 199 m² e 2 lugares de estacionamento, inserida num novo projeto no prestigiado Penha Longa Resort, no coração do Parque Natural de Sintra-Cascais.
Um conjunto exclusivo de 36 moradias privadas, com tipologias de 2 a 5 quartos, todas as moradias dispõem de",De luxo,Destaque,False,Dils | Empreendimentos,/pro/dilsempreendimentos/,30,True,False,True,False,True,https://st3v.idealista.pt/45/5b/19/319830014.mp4,38.7601875,-9.3980625,EXACT,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35050943,/imovel/35050943/,"Casa ou moradia na Quinta da Penha Longa s/n, Beloura - Penha Longa, Sintra",3700000,5892,,,True,T4,628.0,,,"Moradia T4 com 407 m² de área bruta privativa, área exterior de 221 m² e 2 lugares de estacionamento, inserida num novo projeto no prestigiado Penha Longa Resort, no coração do Parque Natural de Sintra-Cascais.
Um conjunto exclusivo de 36 moradias privadas, com tipologias de 2 a 5 quartos, todas as moradias dispõem de",De luxo,Destaque,False,Dils | Empreendimentos,/pro/dilsempreendimentos/,30,True,False,True,False,True,https://st3v.idealista.pt/45/5b/19/319830014.mp4,38.7601875,-9.3980625,EXACT,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35050935,/imovel/35050935/,"Casa ou moradia na Quinta da Penha Longa s/n, Beloura - Penha Longa, Sintra",3100000,5586,,,True,T3,555.0,,,"Moradia T3 com 364 m² de área bruta privativa, área exterior de 191 m² e 2 lugares de estacionamento, inserida num novo projeto no prestigiado Penha Longa Resort, no coração do Parque Natural de Sintra-Cascais.
Um conjunto exclusivo de 36 moradias privadas, com tipologias de 2 a 5 quartos, todas as moradias dispõem de",De luxo,Destaque,False,Dils | Empreendimentos,/pro/dilsempreendimentos/,30,True,False,True,False,True,https://st3v.idealista.pt/45/5b/19/319830014.mp4,38.7601875,-9.3980625,EXACT,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35109853,/imovel/35109853/,"Moradia independente na Rua Verde Pinho, 9, Vila de Colares - Mucifal, Colares",1560000,6240,,,True,T4,250.0,,,"Situada no Mucifal, na pitoresca vila de Colares, esta acolhedora moradia T4 dos anos 70 encontra-se implantada num lote de 755 m². Beneficia de uma localização privilegiada, a apenas 4 km da famosa Praia Grande, palco de importantes competições de surf, e da encantadora Praia das Maçãs.
Em fase final de remodelação,",,Destaque,False,CENTURY 21 Medimaio,/pro/century21-medimaio/,36,False,False,False,False,True,https://st3v.idealista.pt/67/8a/ef/320668053.mp4,38.8073504,-9.4482027,EXACT,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34000577,/imovel/34000577/,"Quinta na Linhó, Sintra",23500000,3472,,,True,T20,6.768,,,"Oportunidade Única na Serra de Sintra
*Descubra a sua nova propriedade dos sonhos! *
Apresentamos uma magnífica quinta com *189 hectares* de terreno, localizada na deslumbrante Serra de Sintra, em Portugal. Este refúgio exclusivo oferece uma combinação perfeita de luxo, natureza e tranquilidade, Para quem prefere des",De luxo; Quinta,Destaque,False,Private Luxury Real Estate,/pro/privateluxury-realestate/,31,True,True,False,False,True,https://st3v.idealista.pt/cf/34/db/275920350.mp4,38.7657223,-9.3828782,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34905508,/imovel/34905508/,"Moradia independente na Vila de Colares - Mucifal, Colares",1290000,4886,,,True,T3,264.0,,,"Magnifica moradia T3 +1 situada em zona histórica de grande prestígio da Serra de Sintra, inserida num excelente terreno com de 920m2 e com aproximadamente 600m2 de jardim, a apenas 10 minutos do Parque e Palácio de Monserrate, aqui poderá desfrutar de uma fantástica piscina e zona de lazer enquanto usufrui da deslumbr",Vista mar,Destaque,False,"WEST LIFE - Mediação Imobiliária, Lda",/pro/west-life-imobiliaria/,22,True,False,True,False,False,,38.7999826,-9.4467433,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35161505,/imovel/35161505/,"Moradia independente na Beloura - Penha Longa, Sintra",1600000,2807,,,True,T6,570.0,,,"A apenas 500 metros das prestigiadas escolas internacionais TASIS e CAISL, encontra esta magnífica moradia independente T6, ideal para quem valoriza conforto, espaço e uma localização privilegiada.
Inserida num lote de 950 m², esta propriedade conta com uma área de construção de 570 m² distribuída por três pisos, ofer",,Destaque,False,Sandra Serrano - Real Estate,/pro/sandra-serrano-real-estate/,25,True,False,False,False,False,,38.7587184,-9.383091,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34166448,/imovel/34166448/,Moradia independente em São João das Lampas,1100000,2200,,,True,T4,500.0,,,"Descubra a sua nova casa! Apresentamos uma magnífica moradia T4, com 300 m² de área construída, situada em um vasto lote de 6000 m². Este é o lugar onde o conforto se encontra com a natureza.
Características Principais:
*Totalmente Remodelada*: Cada detalhe foi cuidadosamente pensado para oferecer o máximo de confor",Vista mar,Destaque,False,Private Luxury Real Estate,/pro/privateluxury-realestate/,33,True,True,False,False,True,https://st3v.idealista.pt/80/84/b3/286027317.mp4,38.8422314,-9.4051991,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
32929098,/imovel/32929098/,"Moradia independente na Vila de Colares - Mucifal, Colares",1290000,4886,,,True,T3,264.0,,,"Magnifica moradia T3 +1 situada em zona histórica de grande prestígio da Serra de Sintra, inserida num excelente terreno com de 920m2 e com aproximadamente 600m2 de jardim, a apenas 10 minutos do Parque e Palácio de Monserrate, aqui poderá desfrutar de uma fantástica piscina e zona de lazer enquanto usufrui da deslumbr",Vista mar,Destaque,False,"WEST LIFE - Mediação Imobiliária, Lda",/pro/west-life-imobiliaria/,21,True,False,True,False,False,,38.7972918,-9.4491004,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
33858364,/imovel/33858364/,"Palácio na São Pedro de Penaferrim, Sintra",16500000,6252,,,True,T32,2.639,,"Palacete Exclusivo com piscina, Sintra","Palacete Exclusivo com piscina, Sintra
Apresentamos uma propriedade única, datada do final do século XIX, situada no coração de Sintra. Esta impressionante quinta com 59.200 m² de terreno e 1.950 m² de áreas edificadas existentes é um verdadeiro refúgio de charme e história, com enorme potencial para projetos de turism",De luxo,Destaque,True,LA AGENCY,/pro/laagency/,53,True,True,False,True,False,,38.7919927,-9.3796836,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
32646722,/imovel/32646722/,"Quinta na Rua Rodrigo Delfim Pereira, Centro de Sintra - Portela de Sintra , Sintra",7400000,8222,,,True,T8,900.0,,,"Magnífica propriedade localizada em Sintra, em lote de terreno de 35.000m2 e área de construção de 1.290m2.
Zona central de S. Pedro de Sintra, com vistas fabulosas sobre a Serra, em localização privilegiada e de fácil acesso.
A propriedade é constituída pela casa principal, casa de caseiros, garagem, jardim interior",De luxo; Quinta,Destaque,False,Pair - Real Estate,/pro/pair-real-estate/,20,True,False,False,False,True,https://st3v.idealista.pt/ec/53/d4/214600567.mp4,38.7959844,-9.3792721,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35021556,/imovel/35021556/,"Moradia em banda na Rua Chesmas, Várzea de Sintra, Sintra",399900,3999,,,False,T2,100.0,,,"Moradia em banda T2 + anexo remodelada localizada nas Chesmas, Várzea de Sintra. A remodelação foi realizada há cerca de 4 anos e encontra-se em bom estado de conservação. Acabamentos de boa qualidade, janelas duplas oscilobatentes, cozinha equipada e sala em open space. Destaca-se ainda a ótima exposição solar (nascen",,Destaque,False,ERA Sintra,/pro/era-sintra/,16,True,False,False,False,True,https://st3v.idealista.pt/4c/54/8c/318235161.mp4,38.8176281,-9.3967738,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35107306,/imovel/35107306/,"Moradia independente na Rua Do Norte, 6 moradia, São João das Lampas",595000,2439,,,True,T4,244.0,,,"Moradia T4 nova, com construção moderna e linhas contemporâneas, incrivelmente espaçosa em Bolembre, a poucos minutos da deslumbrante Praia do Magoito. Esta moradia foi projetada para proporcionar o máximo conforto e bem-estar, com áreas generosas que o vão certamente impressionar.
Deixe-se apaixonar pela magnífica su",,Destaque,False,CENTURY 21 Medimaio,/pro/century21-medimaio/,37,False,False,False,False,False,,38.8724541,-9.4290661,EXACT,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34623299,/imovel/34623299/,"Moradia independente na Rua dos Juncos, São João das Lampas",875000,2966,,,True,T4,295.0,,,"Venha conhecer com a HB Luxury Real Estate o equilíbrio perfeito entre conforto moderno, sustentabilidade e natureza nesta magnífica moradia T4, recentemente concluída, situada na pitoresca e tranquila localidade de Assafora, em São João das Lampas, concelho de Sintra. Construída integralmente em madeira de alta qualid",Vista mar,Destaque,True,HB Luxury Real Estate,/pro/hb-luxury-real-estate/,52,False,False,False,False,False,,38.9045114,-9.4155971,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35024641,/imovel/35024641/,"Moradia em banda na Rua das Corredouras, Azóia, Colares",249000,2110,,,False,T2,118.0,,,"Ruína com projeto aprovado para reabilitação, destinada a uma habitação T3, situada numa zona privilegiada das Azoias, Colares (Sintra). Implantada num terreno de 167 m², com 149 m² de área bruta, representa uma excelente oportunidade de investimento e personalização.
O projeto aprovado prevê uma moradia de dois pisos",,Destaque,False,ERA Sintra,/pro/era-sintra/,12,True,False,False,False,False,,38.7760651,-9.4805781,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34459634,/imovel/34459634/,"Moradia independente na Estrada Sem Nome, Beloura - Penha Longa, Sintra",2000000,6452,,,True,T4,310.0,,Moradia 3 quartos na Quinta da Penha Longa/Sintra,"Moradia isolada T4 inserida na prestigiada Quinta da Penha Longa. O imóvel destaca-se pela sua localização reservada, com um nível elevado de privacidade, ideal para quem procura tranquilidade num cenário natural e seguro.
Com uma área bruta de construção de 310 metros quadrados e inserida num lote com zonas verdes e",Em exclusivo; De luxo,Destaque,True,Sotheby's Cascais,/pro/sothebys-cascais/,50,True,False,False,False,True,https://st3v.idealista.pt/42/c8/97/316437195.mp4,38.7616688,-9.3962914,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34897166,/imovel/34897166/,"Moradia geminada na Rua Professor Doutor Joaquim Fontes, Várzea de Sintra, Sintra",790000,3435,,,True,T5,230.0,,,"Moradia T5 localizada na Ribeira de Sintra.
O equilíbrio entre a natureza e proximidade ao centro histórico de Sintra, a apenas 1 km do coração da vila, no Parque Natural de Sintra-Cascais, esta moradia T5 distingue-se pela tranquilidade e pela vista sob a Serra. Inserida num lote de 404 m², com jardim, 3 lugares de ga",,Destaque,False,ERA Sintra,/pro/era-sintra/,17,True,False,False,False,False,,38.8098868,-9.3973969,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34730777,/imovel/34730777/,"Quinta na Vila de Sintra - Monserrate, Sintra",4000000,3155,,,True,T9,1.268,,,"Quinta dos Lilazes – Exclusividade Absoluta no Coração de Sintra
No Centro Histórico de Sintra, resguardada do movimento turístico, a Quinta dos Lilazes é uma propriedade rara com 15.640 m2, onde natureza, história e privacidade coexistem em perfeita harmonia.
Rodeada por árvores centenárias, fontes antigas, terraços c",De luxo; Quinta,Destaque,False,Porta da Frente Christie’s International Real Estate,/pro/porta-da-frente-christies-international-real-estate/,68,True,False,False,False,True,https://st3v.idealista.pt/47/93/7d/305766713.mp4,38.7990618,-9.3911312,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34379753,/imovel/34379753/,Moradia independente em São João das Lampas,1800000,3516,,,True,T4,512.0,,,"Moradia T4 Única com Vista Mar Panorâmica e Terreno de 3.325m2 na Assafora, junto à Praia de S. Julião.
Descubra uma propriedade absolutamente única onde o campo se encontra com o mar, a tranquilidade com a sofisticação. Esta moradia T4, envolta por um pinhal e um amplo jardim relvado, está implantada num lote generoso",Vista mar,Destaque,False,Porta da Frente Christie’s International Real Estate,/pro/porta-da-frente-christies-international-real-estate/,43,True,True,True,False,True,https://st3v.idealista.pt/4d/4b/53/291795811.mp4,38.8978337,-9.4022789,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34518414,/imovel/34518414/,"Moradia independente na Vila de Sintra - Monserrate, Sintra",3900000,9049,,,False,T4,431.0,,,"Chalet T4 com 431 m2 de área bruta de construção, totalmente remodelada, com jardim, inserida num lote de terreno com 643 m2, em Sintra.
A moradia divide-se em 3 pisos com critérios que respeitam a identidade da zona e a época em que foi construída. A remodelação deste chalet teve em conta o contexto histórico e arqui",De luxo,Destaque,False,JLL Residential Portugal,/pro/jll-residential-portugal/,40,True,False,False,False,False,,38.7985026,-9.3927652,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34672865,/imovel/34672865/,"Moradia independente na Abrunheira - Albarraque, Sintra",960000,2004,,,False,T3,479.0,,,"Moradia unifamiliar nova, com arquitetura contemporânea, acabamentos de qualidade e excelente exposição solar. Inserida em lote de 479 m², conta com piscina privativa, privacidade total e localização tranquila às portas de Sintra.
Características principais:
• 2 pisos + cave
• Piscina com 39,80 m²
• Área de construção",,Destaque,False,Capital Consultores,/pro/capital-consultores/,52,True,False,False,False,False,,38.7685393,-9.3633634,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34958371,/imovel/34958371/,"Moradia independente na Azenhas do Mar - Praia das Maças - Praia Grande, Colares",2590000,9737,,,True,T4,266.0,,,"Descubra esta exclusiva moradia T4 independente, concluída em 2025, inserida no deslumbrante cenário do Parque Natural de Sintra-Cascais, onde a serra e o oceano se encontram em perfeita harmonia. Localizada em Colares, a poucos minutos a pé do centro de Almoçageme, oferece acesso fácil a comércio local, restauração e",Vista mar; De luxo,Destaque,False,Porta da Frente Christie’s International Real Estate,/pro/porta-da-frente-christies-international-real-estate/,34,True,False,True,False,False,,38.805941,-9.4728815,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
34571365,/imovel/34571365/,"Casa ou moradia na Almoçageme - Penedo, Colares",1350000,7941,,,False,T3,170.0,,SINTRA - COLARES,"Situada no tranquilo Largo da Quinta do Alto, no coração do Penedo, esta moradia T3 combina o encanto da serra com o horizonte aberto do mar. Inserida num generoso lote de 1.232 m² e com cerca de 170 m² de área construída, esta propriedade oferece um ambiente sereno, luminoso e em perfeita harmonia com a natureza.
O i",Vista mar,Destaque,True,BonteFilipidis,/pro/bontefilipidis/,55,True,False,False,False,True,https://st3v.idealista.pt/bb/7e/8c/299151264.mp4,38.7910581,-9.4579193,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35054268,/imovel/35054268/,Moradia independente em São João das Lampas,410000,5467,,,False,T2,75.0,,,"Descubra esta encantadora moradia térrea situada na pitoresca aldeia de Fontanelas, uma das zonas mais procuradas da costa de Sintra, onde a tranquilidade do campo se encontra a poucos minutos das praias e do centro histórico.
Recentemente remodelada, esta moradia apresenta uma imagem moderna e luminosa, com acabament",Moradia térrea,Destaque,False,KW Select Cascais,/pro/kw-select-cascais/,25,True,True,False,False,False,,38.8475838,-9.4364232,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
35018074,/imovel/35018074/,"Moradia independente na Estrada Nova, Azóia, Colares",1600000,,1730000,8%,True,T4,570.0,,,"Moradia T4 (T3+1). Composta por, cave com uma ampla sala que poderá ser transformada em quartos, um generoso wc completo com janela, uma garagem para dois carros, uma lavandaria e um arrumos de 55,00 m2, no rés-do-chão, hall, uma suite, um quarto com wc completo com janela que pode ser suite, um wc social, uma sala de",Vista mar,Destaque,False,NLimobiliaria,/pro/nlimobiliaria/,70,True,False,False,False,True,https://st3v.idealista.pt/80/e4/d4/316960750.mp4,38.7770033,-9.4769791,HIDDEN,profissional,2026-07-16T04:10:44.497048,2026-07-16T04:10:44.497048
